"","doi","title","authors","author_corresponding","author_corresponding_institution","date","version","license","type","category","abstract","published"
"764","10.1101/2020.04.24.059279","Analyzing Genomic Data Using Tensor-Based Orthogonal Polynomials","Nafees, S.; Rice, S.; Wakeman, C.","Saba Nafees","Texas Tech University","2020-04-25",2,"cc_by","new results","bioinformatics","Due to increasing computational power and experimental sophistication, extensive collection and analysis of genomic data is now possible. This has spurred the search for better algorithms and computational methods to investigate the underlying patterns that connect genotypic and phenotypic data. We propose a multivariate tensor-based orthogonal polynomial approach to characterize nucleotides or amino acids in a given DNA/RNA or protein sequence. Given quantifiable phenotype data that corresponds to a biological sequence, we can construct orthogonal polynomials using sequence information and subsequently map phenotypes on to the space of the polynomials. With enough computational power, this approach provides information about higher order interactions between different parts of a sequence in a dataset and ultimately illuminates the relationship between sequence structure and the resulting phenotype. We have applied this method to a previously published case of small transcription activating RNAs (STARs), quantifying higher order relationships between parts of the sequence and how these give rise to the distinct phenotypes.","NA"
"765","10.1101/2020.04.25.061531","Recombinant BCG overexpressing a STING agonist elicits trained immunity and improved antitumor efficacy in non-muscle invasive bladder","Singh, A. K. K.; Praharaj, M.; Lombardo, K. A.; Yoshida, T.; Matoso, A.; Baras, A. S.; Zhao, L.; Prasad, P.; Powell, J. D.; Kates, M.; McConkey, D.; Bivalacqua, T. J.; Bishai, W.","William Bishai","Johns Hopkins School of Medicine","2020-04-25",1,"cc_by","new results","cancer biology","BCG remains first-line therapy for non-muscle invasive bladder cancer (NIMBC) but its mechanism of action is not fully understood. We developed a recombinant BCG (rBCG) that releases the STING agonist, c-di-AMP. Compared with BCG, rBCG demonstrated superior antitumor efficacy in models of NMIBC, more potent pro-inflammatory cytokine responses, greater myeloid cell reprogramming (M1 shift) and enhanced epigenetic and metabolomic changes favoring antitumor immunity. These findings are signatures of trained immunity and reveal that STING pathway activation is a proximal trigger in trained immunity remodeling. Trained immunity may be a central mechanism for both BCG and rBCG antitumor activity in NMIBC.","NA"
"766","10.1101/2020.04.23.056390","Single-cell transcriptomic analysis identifies neocortical developmental differences between human and mouse","Zhou, Z.; Wang, S.; Zhang, D.; Jiang, X.; Li, J.; Gu, Y.; Sun, H.","Haixi Sun","BGI","2020-04-25",2,"cc_by_nc_nd","new results","cell biology","BackgroundThe specification and differentiation of neocortical projection neurons is a complex process under precise molecular regulation; however, little is known about the similarities and differences in cerebral cortex development between human and mouse at single-cell resolution.

ResultsHere, using single-cell RNA-seq (scRNA-seq) data we explore the divergence and conservation of human and mouse cerebral cortex development using 18,446 and 7,610 neocortical cells. Systematic cross-species comparison reveals that the overall transcriptome profile in human cerebral cortex is similar to that in mouse such as cell types and their markers genes. By single-cell trajectories analysis we find human and mouse excitatory neurons have different developmental trajectories of neocortical projection neurons, ligand-receptor interactions and gene expression patterns. Further analysis reveals a refinement of neuron differentiation that occurred in human but not in mouse, suggesting that excitatory neurons in human undergo refined transcriptional states in later development stage. By contrast, for glial cells and inhibitory neurons we detected conserved developmental trajectories in human and mouse.

ConclusionsTaken together, our study integrates scRNA-seq data of cerebral cortex development in human and mouse, and uncovers distinct developing models in neocortical projection neurons. The earlier activation of cognition -related genes in human may explain the differences in behavior, learning or memory abilities between the two species.","NA"
"767","10.1101/2020.04.24.056259","Expression of ACE2, the SARS-CoV-2 receptor, and TMPRSS2 in prostate epithelial cells","Song, H.; Seddighzadeh, B.; Cooperberg, M. R.; Huang, F. W.","Franklin W Huang","University of California - San Francisco","2020-04-25",2,"cc_by_nc_nd","new results","genomics","The COVID-19 pandemic has spread across more than 200 countries and resulted in over 170,000 deaths. For unclear reasons, higher mortality rates from COVID-19 have been reported in men compared to women. While the SARS-CoV-2 receptor ACE2 and serine protease TMPRSS2 have been detected in lung and other tissues, it is not clear what sex differences may exist. We analyzed a publicly-available normal human prostate single-cell RNA sequencing dataset and found TMPRSS2 and ACE2 co-expressing cells in epithelial cells, with a higher proportion in club and hillock cells. Then we investigated datasets of lung epithelial cells and also found club cells co-expressing TMPRSS2 and ACE2. A comparison of ACE2 expression in lung tissue between males and females showed higher expression in males and a larger proportion of ACE2+ cells in male type II pneumocytes, with preliminary evidence that type II pneumocytes of all lung epithelial cell types showed the highest expression of ACE2. These results raise the possibility that sex differences in ACE2 expression and the presence of double-positive cells in the prostate may contribute to the observed disparities of COVID-19.","NA"
"768","10.1101/2020.03.19.999110","Generation and biobanking of patient-derived glioblastoma organoids and their application in CAR-T cell testing","Jacob, F.; Ming, G.-l.; Song, H.","Fadi P Jacob","Johns Hopkins University School of Medicine","2020-04-26",2,"cc_no","new results","cancer biology","Glioblastoma tumors exhibit extensive inter- and intra-tumoral heterogeneity, which has contributed to poor outcomes of numerous clinical trials and continues to complicate the development of effective therapeutic strategies. Current in vitro models do not preserve the cellular and mutational diversity of parent tumors and often require a lengthy generation time with variable efficiency. Here, we describe detailed procedures for generating glioblastoma organoids (GBOs) from surgically resected patient tumor tissue using a chemically defined medium without cell dissociation. By preserving cell-cell interactions and minimizing clonal selection, GBOs maintain the cellular heterogeneity of parent tumors. We include methods for passaging and cryopreserving GBOs for continued use, biobanking, and long-term recovery. We further describe procedures for investigating patient-specific responses to immunotherapies by co-culturing GBOs with chimeric antigen receptor (CAR) T cells. This protocol takes approximately 2-4 weeks to generate GBOs and 5-7 days to perform CAR-T cell co-culture. Competence with human cell culture, tissue processing, immunohistology, and microscopy is required for optimal results.

Short SummaryDetailed procedures for generating and biobanking glioblastoma organoids from resected patient tumor tissue and testing CAR-T cell efficacy by co-culture. Additional procedures for tissue processing, immunohistology, and detecting hypoxia gradients and actively proliferating cells.

Associated Link Box for Key ReferenceJacob, F. et al. A Patient-derived glioblastoma organoid model and biobank recapitulates inter- and intra-tumoral heterogeneity. Cell 180, 188-204 e122, doi:10.1016/j.cell.2019.11.036 (2020).","NA"
"769","10.1101/2020.04.24.060046","Chromosome-level and haplotype-resolved genome assembly enabled by high-throughput single-cell sequencing of gamete genomes","Campoy, J. A.; Sun, H.; Goel, M.; Jiao, W.-B.; Folz-Donahue, K.; Kukat, C.; Rubio, M.; Ruiz, D.; Huettel, B.; Schneeberger, K.","Korbinian Schneeberger","Max Planck Institute for Plant Breeding Research","2020-04-26",2,"cc_by_nd","new results","genomics","Generating haplotype-resolved, chromosome-level assemblies of heterozygous genomes remains challenging. To address this, we developed gamete binning, a method based on single-cell sequencing of hundreds of haploid gamete genomes, which enables the separation of conventional long sequencing reads into two haplotype-specific read sets. After independently assembling the reads of each haplotype, the contigs are scaffolded to chromosome-level using a genetic map derived from the recombination patterns within the same gamete genomes. As a proof-of-concept, we assembled the two genomes of a diploid apricot tree supported by the analysis of 445 pollen genomes. Both assemblies (N50: 25.5 and 25.8 Mb) featured a haplotyping precision of >99% and were accurately scaffolded to chromosome-level as reflected by high levels of synteny to closely-related species. These two assemblies allowed for first insights into haplotype diversity of apricot and enabled the identification of non-allelic crossover events introducing severe chromosomal anomalies in 1.6% of the pollen genomes.","NA"
"770","10.1101/2020.03.17.995498","dom2vec: Unsupervised protein domain embeddings capture domains structure and function providing data-driven insights into collocations in domain architectures","Melidis, D. P.; Malone, B.; Nejdl, W.","Damianos P. Melidis","L3S Research Center, Leibniz University Hannover, Germany","2020-04-26",2,"cc_by_nc_nd","new results","bioinformatics","MotivationWord embedding approaches have revolutionized Natural Language Processing NLP research. These approaches aim to map words to a low-dimensional vector space in which words with similar linguistic features are close in the vector space. These NLP approaches also preserve local linguistic features, such as analogy. Embedding-based approaches have also been developed for proteins. To date, such approaches treat amino acids as words, and proteins are treated as sentences of amino acids. These approaches have been evaluated either qualitatively, via visual inspection of the embedding space, or extrinsically, via performance on a downstream task. However, it is difficult to directly assess the intrinsic quality of the learned embeddings.

ResultsIn this paper, we introduce dom2vec, an approach for learning protein domain embeddings. We also present four intrinsic evaluation strategies which directly assess the quality of protein domain embeddings. We leverage the hierarchy relationship of InterPro domains, known secondary structure classes, Enzyme Commission class information, and Gene Ontology annotations in these assessments. These evaluations allow us to assess the quality of learned embeddings independently of a particular downstream task. Importantly, allow us to draw an analog between the local linguistic features in nature languages and the domain structure and function information in domain architectures, thus providing data-driven insights into the context found in the language of domain architectures. We also show that dom2vec embeddings outperform, or are comparable with, state-of-the-art approaches on downstream tasks.

AvailabilityThe protein domain embeddings vectors and the entire code to reproduce the results are available at https://github.com/damianosmel/dom2vec.

Contactmelidis@l3s.uni-hannover.de","NA"
"771","10.1101/2020.04.21.042820","Thermal stratification and fish thermal preference explain vertical eDNA distributions in lakes","Littlefair, J. E.; Hrenchuk, L. E.; Blanchfield, P. J.; Rennie, M. D.; Cristescu, M. E.","Joanne E Littlefair","Queen Mary University of London; McGill University","2020-04-26",1,"cc_by_nc_nd","new results","ecology","Significant advances have been made towards surveying animal and plant communities using DNA isolated from environmental samples. Despite rapid progress, we lack a comprehensive understanding of the ""ecology"" of environmental DNA (eDNA), particularly its temporal and spatial distribution and how this is shaped by abiotic and biotic processes. Here, we tested how seasonal variation in thermal stratification and animal habitat preferences influence the distribution of eDNA in lakes. We sampled eDNA depth profiles of five dimictic lakes during both summer stratification and autumn turnover, each containing warm- and cool-water fishes as well as the cold-water stenotherm, lake trout (Salvelinus namaycush). Habitat use by lake trout was validated by acoustic telemetry and was significantly related to eDNA distribution during stratification. Fish eDNA became ""stratified"" into layers during summer months, reflecting lake stratification and the thermal niches of the species. During summer months, lake trout, which rarely ventured into shallow waters, could only be detected at the deepest layers of the lakes, whereas the eDNA of warm-water fishes was much more abundant above the thermocline. By contrast, during autumn lake turnover, the fish species assemblage as detected by eDNA was homogenous throughout the water column. These findings contribute to our overall understanding of the ""ecology"" of eDNA within lake ecosystems, illustrating how the strong interaction between seasonal thermal structure in lakes and thermal niches of species on very localised spatial scales influences our ability to detect species.","NA"
"772","10.1101/541938","Accurate and Efficient KIR Gene and Haplotype Inference from Genome Sequencing Reads with Novel K-mer Signatures","Roe, D.; Kuang, R.","David Roe","Center for International Blood and Marrow Transplant Research","2020-04-26",2,"cc_by_nc_nd","new results","bioinformatics","The killer cell immunoglobulin-like receptor (KIR) proteins evolve to fight viruses and mediate the bodys reaction to pregnancy. These roles provide selection pressure for variation at both the structural/haplotype and base/allele levels. At the same time, the genes have evolved relatively recently by tandem duplication and therefore exhibit very high sequence similarity over thousands of bases. These variation-homology patterns make it impossible to interpret KIR haplotypes from abundant short-read genome sequencing data at population scale using existing methods. Here, we developed an efficient computational approach for in silico KIR probe interpretation (KPI) to accurately interpret individuals KIR genes and haplotype-pairs from KIR sequencing reads. We designed synthetic 25-base sequence probes by analyzing previously reported haplotype sequences, and we developed a bioinformatics pipeline to interpret the probes in the context of 16 KIR genes and 16 haplotype structures. We demonstrated its accuracy on a synthetic data set as well as a real whole genome sequences from 748 individuals from The Genome of the Netherlands (GoNL). The GoNL predictions were compared with predictions from SNP-based predictions. Our results show 100% accuracy rate for the synthetic tests and a 99.6% family-consistency rate in the GoNL tests. Agreement with the SNP-based calls on KIR genes ranges from 72-100% with a mean of 92%; most differences occur in genes KIR2DS2, KIR2DL2, KIR2DS3, and KIR2DL5 where KPI predicts presence and the SNP-based interpretation predicts absence. Overall, the evidence suggests that KPIs accuracy is 97% or greater for both KIR gene and haplotype-pair predictions, although the presence/absence genotyping leads to ambiguous haplotype-pair predictions with 16 reference KIR haplotype structures. KPI is free, open, and easily executable as a Nextflow workflow supported by a Docker environment at https://github.com/droeatumn/kpi.","NA"
"773","10.1101/2020.04.22.044404","Characterization of intra-host SARS-CoV-2 variants improves phylogenomic reconstruction and may reveal functionally convergent mutations","Ramazzotti, D.; Angaroni, F.; Maspero, D.; Gambacorti-Passerini, C.; Antoniotti, M.; Graudenzi, A.; Piazza, R.","Rocco Piazza","School of Medicine and Surgery, University of Milano-Bicocca, Milan, Italy","2020-04-26",1,"cc_no","new results","evolutionary biology","AO_SCPLOWBSTRACTC_SCPLOWA global cross-discipline effort is ongoing to characterize the evolution of SARS-CoV-2 virus and generate reliable epidemiological models of its diffusion. To this end, phylogenomic approaches leverage accumulating genomic mutations as barcodes to track the evolutionary history of the virus and can benefit from the surge of sequences deposited in public databases. Yet, such methods typically rely on consensus sequences representing the dominant virus lineage, whereas a complex sublineage architecture is often observed within single hosts. Furthermore, most approaches do not account for variants accumulation processes and might produce inaccurate results in condition of limited sampling, as witnessed in most countries currently affected by the epidemics.

We here introduce a new framework for the characterization of viral (sub)lineage evolution and transmission of SARS-CoV-2, which considers both clonal and intra-host minor variants and exploits the achievements of cancer evolution research to account for mutation accumulation and uncertainty in the data.

The application of our approach to 18 SARS-CoV-2 samples for which raw sequencing data are available reveals a high-resolution phylogenomic model, which confirms and improves recent findings on viral types and highlights the existence of patterns of co-occurrence of minor variants, uncovering likely infection paths among hosts harboring the same viral lineage. Our findings confirm a significant increase of genomic diversity of SARS-CoV-2 in time, which is reflected in minor variants, and show that standard methods may struggle when handling datasets with important sampling limitations.

Importantly, our framework allows to pinpoint minor variants that might be positively selected across distinct lineages and regions of the viral genome under purifying selection, thus driving the design of treatments and vaccines. In particular, minor variant g.29039A>U, detected in multiple viral lineages and validated on an independent dataset, shows that SARS-CoV-2 can lose its main Nucleocapsid immunogenic epitopes, raising concerns about the effectiveness of vaccines targeting the C-terminus of this protein.

To conclude, we advocate the use of our framework in combination with data-driven epidemiological models, to deliver a high-precision platform for pathogen detection, surveillance and analysis.","NA"
"774","10.1101/2020.04.23.057307","Open Access and Altmetrics in the pandemic age: Forescast analysis on COVID-19 related literature","Torres-Salinas, D.; Robinson-Garcia, N.; Castillo-Valdivieso, P. A.","Nicolas Robinson-Garcia","University of Delft","2020-04-26",1,"cc_by","new results","scientific communication and education","We present an analysis on the uptake of open access on COVID-19 related literature as well as the social media attention they gather when compared with non OA papers. We use a dataset of publications curated by Dimensions and analyze articles and preprints. Our sample includes 11,686 publications of which 67.5% are openly accessible. OA publications tend to receive the largest share of social media attention as measured by the Altmetric Attention Score. 37.6% of OA publications are bronze, which means toll journals are providing free access. MedRxiv contributes to 36.3% of documents in repositories but papers in BiorXiv exhibit on average higher AAS. We predict the growth of COVID-19 literature in the following 30 days estimating ARIMA models for the overall publications set, OA vs. non OA and by location of the document (repository vs. journal). We estimate that COVID-19 publications will double in the next 20 days, but non OA publications will grow at a higher rate than OA publications. We conclude by discussing the implications of such findings on the dissemination and communication of research findings to mitigate the coronavirus outbreak.","NA"
"775","10.1101/496570","Increasing the resolution and precision of psychiatric GWAS by re-imputing summary statistics using a large, diverse reference panel","Chatzinakos, C.; Lee, D.; Na, C.; Vladimirov, V.; Webb, B. T.; Riley, B.; Flint, J.; Kendler, K.; Ressler, K. J.; Daskalakis, N. P.; Bacanu, S.-A.","Chris Chatzinakos","Department of Psychiatry, Virginia Commonwealth University, Richmond, Virginia 23298, USA","2020-04-26",2,"","new results","bioinformatics","Genotype imputation across populations of mixed ancestry is critical for optimal discovery in large-scale genome-wide association studies (GWAS). Methods for direct imputation of GWAS summary statistics were previously shown to be practically as accurate as summary statistics produced after raw genotype imputation, while incurring orders of magnitude lower computational burden. Given that direct imputation needs a precise estimation of linkage-disequilibrium (LD) and that most of the methods using a small reference panel e.g., ~2,500 subject coming from the 1000 Genome Project, there is a great need for much larger and more diverse reference panels. To accurately estimate the LD needed for an exhaustive analysis of any cosmopolitan cohort, we developed DISTMIX2. DISTMIX2: i) uses a much larger and more diverse reference panel and ii) estimates weights of ethnic mixture based solely on Z-scores (when AFs are not available). We applied DISTMIX2 to GWAS summary statistics from the Psychiatric Genetic Consortium (PGC). DISTMIX2 uncovered signals in numerous new regions, with most of these findings coming from the rarer variants. Rarer variants provide much sharper location for the signals compared with common variants, as the LD for rare variants extends over a lower distance than for common ones. For example, while the original PGC post-traumatic stress disorder (PTSD) study found only 3 marginal signals for common variants, we now uncover a very strong signal for a rare variant in PKN2, a gene associated with neuronal and hippocampal development. Thus, DISTMIX2 provides a robust and fast (re)imputation approach for most Psychiatric GWAS studies.","NA"
"776","10.1101/812214","Molecular species delimitation in the primitively segmented spider genus Heptathela endemic to Japanese islands","Xu, X.; Kuntner, M.; Bond, J. E.; Ono, H.; Ho, S. Y. W.; Liu, F.; Yu, L.; Li, D.","Daiqin Li","Department of Biological Sciences, National University of Singapore","2020-04-26",2,"cc_by_nc_nd","new results","evolutionary biology","Determining species boundaries forms an important foundation for biological research. However, the results of molecular species delimitation can vary with the data sets and methods that are used. Here we use a two-step approach to delimit species in the genus Heptathela, a group of primitively segmented trapdoor spiders that are endemic to Japanese islands. Morphological evidence suggests the existence of 19 species in the genus. We tested this initial species hypothesis by using six molecular species-delimitation methods to analyse 180 mitochondrial COI sequences of Heptathela sampled from across the known range of the genus. We then conducted a set of more focused analyses by sampling additional genetic markers from the subset of taxa that were inconsistently delimited by the single-locus analyses of mitochondrial DNA. Multilocus species delimitation was performed using two Bayesian approaches based on the multispecies coalescent. Our approach identified 20 putative species among the 180 sampled individuals of Heptathela. We suggest that our two-step approach provides an efficient strategy for delimiting species while minimizing costs and computational time.","NA"
"777","10.1101/2020.04.24.060772","Surface chemistry-mediated modulation of adsorbed albumin folding state specifies nanocarrier clearance by distinct macrophage subsets","Vincent, M. P.; Bobbala, S.; Karabin, N. B.; Frey, M.; Liu, Y.; Navidzadeh, J. O.; Stack, T.; Scott, E. A.","Evan A Scott","Northwestern University","2020-04-26",2,"cc_no","new results","bioengineering","Controlling nanocarrier interactions with the immune system requires a thorough understanding of the surface properties that modulate protein adsorption in biological fluids, since the resulting protein corona redefines cellular interactions with nanocarrier surfaces. Albumin is initially the dominant protein to adsorb to nanobiomaterial surfaces, a process that is considered benign or beneficial by minimizing opsonization or inflammation. Here, we demonstrate the surface chemistry of a model self-assembled nanocarrier can be engineered to stabilize or denature the three-dimensional conformation of adsorbed albumin, which respectively promotes evasion or non-specific clearance in vivo. Interestingly, certain common chemistries that have long been considered to convey stealth properties were found to promote albumin recognition by macrophage class A1 scavenger receptors (SR-A1), providing a means for their eventual removal from systemic circulation. We establish that the surface chemistry of nanocarriers can be specified to modulate adsorbed albumin structure and thereby tune clearance by macrophage scavenger receptors.","NA"
"778","10.1101/392944","The SHAPE of logistic growth shows that serial passaging biases fixation probability","Dench, J.","Jonathan Dench","University of Ottawa","2020-04-26",4,"","new results","bioinformatics","The forward time simulation tool rSHAPE (R-package for Simulated Haploid Asexual Population Evolution) was designed to complement the theoretical and empirical study of evolution. Included with rSHAPE are functions to programmatically build, run, and initially process results of an evolutionary experiment defined by the range of experimental conditions. As experimental evolution often studies both the emergence and fate of de novo mutants, I validated rSHAPE by confirming its ability to replicate seminal theoretical expectations concerning changes in fitness through time and the fixation probability of mutants. As an example of how rSHAPE can support both theoretical and empirical research, I applied rSHAPE to study how the laboratory protocol of serial passaging, common in microbial experimental evolution, affects the fixation probability of de novo mutants. Unlike related theoretical work which modelled growth as effectively exponential (Wahl et al., 2002), this study considered populations experiencing logistic growth which is common to microbes undergoing serial passaging. In contrast to exponential growth, when a population undergoes logistic growth the probability of a mutant arising and eventually fixing depends upon when a mutant arises during a growth phase. Users can download software and documentation for rSHAPE through CRAN at https://cran.r-project.org/web/packages/rSHAPE/index.html, or via GitHub at https://www.github.com/Jdench/SHAPE_library/.","NA"
"779","10.1101/846295","Propagation of THz irradiation energy through aqueous layers: Demolition of actin filaments in living cells","Yamazaki, S.; Harata, M.; Ueno, Y.; Tsubouchi, M.; Konagaya, K.; Ogawa, Y.; Isoyama, G.; Otani, C.; Hoshina, H.","Shota Yamazaki","RIKEN, Center for Advanced Photonics","2020-04-26",2,"cc_by_nc_nd","new results","cell biology","The effect of terahertz (THz) radiation on deep tissues of human body has been considered negligible due to strong absorption by water molecules. However, we observed that the energy of THz pulses transmits a millimeter thick in the aqueous solution, possibly as a shockwave, and demolishes actin filaments. Collapse of actin filament induced by THz irradiation was also observed in the living cells under an aqueous medium. We also confirmed that the viability of the cell was not affected under the exposure of THz pulses. The potential of THz waves as an invasive method to alter protein structure in the living cells is demonstrated.

One sentence summaryThe energy of the THz wave propagates several millimeters into an aqueous medium and demolishes actin filaments via shockwaves.","NA"
"780","10.1101/2020.03.28.013672","Cigarette smoke exposure and inflammatory signaling increase the expression of the SARS-CoV-2 receptor ACE2 in the respiratory tract","Smith, J. C.; Sausville, E. L.; Girish, V.; Yuan, M. L.; John, K. M.; Sheltzer, J. M.","Jason Meyer Sheltzer","Cold Spring Harbor Laboratory","2020-04-26",2,"cc_by_nc","new results","cell biology","The factors mediating fatal SARS-CoV-2 infections are poorly understood. Here, we show that cigarette smoke causes a dose-dependent upregulation of Angiotensin Converting Enzyme 2 (ACE2), the SARS-CoV-2 receptor, in rodent and human lungs. Using single-cell sequencing data, we demonstrate that ACE2 is expressed in a subset of secretory cells in the respiratory tract. Chronic smoke exposure triggers the expansion of this cell population and a concomitant increase in ACE2 expression. In contrast, quitting smoking decreases the abundance of these secretory cells and reduces ACE2 levels. Finally, we demonstrate that ACE2 expression is responsive to inflammatory signaling and can be upregulated by viral infections or interferon treatment. Taken together, these results may partially explain why smokers are particularly susceptible to severe SARS-CoV-2 infections. Furthermore, our work identifies ACE2 as an interferon-stimulated gene in lung cells, suggesting that SARS-CoV-2 infections could create positive-feedback loops that increase ACE2 levels and facilitate viral dissemination.","NA"
"781","10.1101/2019.12.17.880385","MACREL: antimicrobial peptide screening in genomes and metagenomes","Santos-Junior, C. D.; Pan, S.; Zhao, X.-M.; Coelho, L. P.","Luis Pedro Coelho","Institute of Science and Technology for Brain-Inspired Intelligence, Fudan University, Shanghai, 200433, China","2020-04-26",3,"cc_by_nc","new results","bioinformatics","MotivationAntimicrobial peptides (AMPs) have the potential to tackle multidrug-resistant pathogens in both clinical and non-clinical contexts. The recent growth in the availability of genomes and metagenomes provides an opportunity for in silico prediction of novel AMPs. However, due to the small size of these peptides, standard gene prospection methods cannot be applied in this domain and alternative approaches are necessary. In particular, standard gene prediction methods have low precision for short peptides, and functional classification by homology results have low recall.

ResultsHere, we present a novel set of 22 peptide features. These were used to build classifiers which perform similarly to the state-of-the-art in the prediction of both antimicrobial and hemolytic activity of peptides, but with enhanced precision (using standard benchmarks as well as a stricter testing regime). We use these classifiers to build MACREL--Meta(genomic) AMPs Classification and REtrievaL--an end-to-end tool which combines assembly, ORF prediction, and AMP classification to extract AMPs directly from genomes or metagenomes. We demonstrate that MACREL recovers high-quality AMP candidates from genomes and metagenomes using realistic simulations and real data.

AvailabilityMACREL is implemented in Python. It is available as open source at https://github.com/BigDataBiology/macrel and through bioconda. Classification of peptides or prediction of AMPs in contigs can also be performed on the webserver: http://big-data-biology.org/software/macrel.

Supplementary informationSupplementary data are available online.","NA"
"782","10.1101/2020.04.26.061705","Structural Basis of RNA Cap Modification by SARS-CoV-2 Coronavirus","Viswanathan, T.; Arya, S.; Chan, S.-H.; Qi, S.; Dai, N.; Hromas, R. A.; Park, J.-G.; Oladunni, F.; Martinez-Sobrido, L.; Gupta, Y. K.","Yogesh K Gupta","University of Texas Health San Antonio, TX, USA","2020-04-26",1,"cc_by_nc_nd","new results","biophysics","The novel severe acute respiratory syndrome coronoavirus-2 (SARS-CoV-2), the causative agent of COVID-19 illness, has caused over 2 million infections worldwide in four months. In SARS coronaviruses, the non-structural protein 16 (nsp16) methylates the 5-end of virally encoded mRNAs to mimic cellular mRNAs, thus protecting the virus from host innate immune restriction. We report here the high-resolution structure of a ternary complex of full-length nsp16 and nsp10 of SARS-CoV-2 in the presence of cognate RNA substrate and a methyl donor, S-adenosyl methionine. The nsp16/nsp10 heterodimer was captured in the act of 2-O methylation of the ribose sugar of the first nucleotide of SARS-CoV-2 mRNA. We reveal large conformational changes associated with substrate binding as the enzyme transitions from a binary to a ternary state. This structure provides new mechanistic insights into the 2-O methylation of the viral mRNA cap. We also discovered a distantly located ligand-binding site unique to SARS-CoV-2 that may serve as an alternative target site for antiviral development.","NA"
"783","10.1101/2020.04.24.059162","CREB1 contributes colorectal cancer cell plasticity by regulating lncRNA CCAT1 and NF-κB pathways","Li, B.; Zheng, L.-S.; Zhang, C.-M.; Huang, Q.-J.; Guo, Y.-H.; Wang, L.-Q.; Yu, P.; Liu, S.-R.; Lin, Q.; Luo, Y.-X.; Zhou, H.; Yang, J.-H.; Qu, L.-H.","Liang-Hu Qu","Sun Yat-sen University","2020-04-26",2,"cc_by_nc","new results","cell biology","The CREB1 gene encodes a pleiotropic transcription factor that frequently dysregulated in cancers. CREB1 can regulates tumour cell status of proliferation or migration, however, the molecular basis for this switch involvement in cell plasticity has not been fully understood. Here, we show that knocking out CREB1 triggered a remarkable effect of epithelial-mesenchymal transition (EMT) and led to the occurrence of inhibited proliferation and enhanced motility in cancer cells. Mechanistically, CREB1-knockout cells showed arrest in the G0/G1 phase as a result of impaired CREB1-dependent transcription of CCAT1 and E2F1. Interestingly, the competition between the coactivator CBP/p300 for CREB1 and p65 leads to the activation of the NF-{kappa}B pathway in cells with CREB1 disrupted, which induces an EMT phenotype and enhances motility. These studies identified previously unknown mechanisms of CREB1 in cell plasticity via its lncRNA and protein effector pathways, revealing an important feature that should be considered in CREB1-targeted tumour therapies.","NA"
"784","10.1101/498543","Metabolic excretion associated with nutrient-growth dysregulation promotes the rapid evolution of an overt metabolic defect","Green, R.; Sonal, S.; Lu, W.; Wang, L.; Hart, S. F.; Skelding, D.; Burton, J. C.; Capel, A.; Chen, H. A.; Lin, A.; Subramaniam, A. R.; Rabinowitz, J. D.; Shou, W.","Wenying Shou","Division of Basic Sciences, Fred Hutch Cancer Research Center","2020-04-26",2,"","new results","evolutionary biology","In eukaryotes, conserved mechanisms ensure that cell growth is coordinated with nutrient availability. Overactive growth during nutrient limitation (""nutrient-growth dysregulation"") can lead to rapid cell death. Here, we demonstrate that cells can adapt to nutrient-growth dysregulation by evolving major metabolic defects. Specifically, when yeast lysine auxotrophic mutant lys- encountered lysine limitation, an evolutionarily novel stress, cells suffered nutrient-growth dysregulation. A sub-population repeatedly evolved to lose the ability to synthesize organosulfurs (lys-orgS-). Organosulfurs, mainly glutathione and glutathione conjugates, were released by lys- cells during lysine limitation when growth was dysregulated, but not during glucose limitation when growth was regulated. Limiting organosulfurs conferred a frequency-dependent fitness advantage to lys-orgS- by eliciting a proper slow growth program including autophagy. Thus, nutrient-growth dysregulation is associated with rapid organosulfur release, which enables the selection of organosulfur auxotrophy to better tune cell growth to the metabolic environment. We speculate that evolutionarily novel stresses can trigger atypical release of certain metabolites, setting the stage for the evolution of new ecological interactions.","NA"
"785","10.1101/503649","Enhancing breakpoint resolution with deep segmentation model: a general refinement method for read-depth based structural variant callers","Zhang, Y.-z.; Imoto, S.; Miyano, S.; Yamaguchi, R.","Rui Yamaguchi","The Institute of Medical Science, The University of Tokyo","2020-04-26",4,"","new results","bioinformatics","MotivationFor short-read sequencing, read-depth based structural variant (SV) callers are difficult to find single-nucleotide-resolution breakpoints due to the bin-size limitation.

ResultsIn this paper, we present RDBKE to enhance the breakpoint resolution of read-depth SV callers using deep segmentation model UNet. We show that UNet can be trained with a small amount of data and applied for breakpoint enhancement both in-sample and cross-sample. On both simulation and real data, RDBKE significantly increases the number of SVs with more precise breakpoints.

Availabilitysource code of RDBKE is available at https://github.com/yaozhong/deepIntraSV

Contactyaozhong@ims.u-tokyo.ac.jp","NA"
